frame_number,timestamp_ms,landmark_name,x,y,z
187,117679778,pose_RIGHT_KNEE,0.30529,1.42086,0.12183
187,117679778,pose_LEFT_ANKLE,0.47138,1.8352,0.27319
187,117679778,pose_RIGHT_ANKLE,0.28607,1.80152,0.35837
187,117679778,pose_LEFT_HEEL,0.47698,1.8842,0.28011
187,117679778,pose_RIGHT_HEEL,0.27422,1.84647,0.37272
187,117679778,pose_LEFT_FOOT_INDEX,0.4299,1.95735,-0.07867
187,117679778,pose_RIGHT_FOOT_INDEX,0.31325,1.93734,0.00093
187,117679778,Right_hand_WRIST,0.19171,0.31708,0.0
187,117679778,Right_hand_THUMB_TIP,0.32019,0.3057,-0.04526
187,117679778,Right_hand_INDEX_FINGER_MCP,0.26237,0.23135,-0.01735
187,117679778,Right_hand_INDEX_FINGER_TIP,0.32552,0.17742,-0.04921
187,117679778,Right_hand_MIDDLE_FINGER_MCP,0.2434,0.21231,-0.0191
187,117679778,Right_hand_MIDDLE_FINGER_TIP,0.2943,0.12839,-0.04428
187,117679778,Right_hand_RING_FINGER_TIP,0.25404,0.11258,-0.04652
187,117679778,Right_hand_PINKY_TIP,0.19243,0.13063,-0.04587
189,117679944,pose_LEFT_SHOULDER,0.58563,0.42393,0.00227
189,117679944,pose_RIGHT_SHOULDER,0.31037,0.39852,0.01011
189,117679944,pose_LEFT_ELBOW,0.73203,0.64879,-0.23788
189,117679944,pose_RIGHT_ELBOW,0.09041,0.51762,-0.41494
189,117679944,pose_LEFT_WRIST,0.78584,0.4338,-0.57147
189,117679944,pose_RIGHT_WRIST,0.19176,0.29804,-0.9327
189,117679944,pose_LEFT_PINKY,0.80476,0.38023,-0.64218
189,117679944,pose_RIGHT_PINKY,0.20981,0.21727,-1.03675
189,117679944,pose_LEFT_INDEX,0.77805,0.34492,-0.59484
189,117679944,pose_RIGHT_INDEX,0.23112,0.21051,-0.95051
189,117679944,pose_LEFT_THUMB,0.76782,0.3695,-0.56718
189,117679944,pose_RIGHT_THUMB,0.23509,0.24217,-0.92006
189,117679944,pose_LEFT_HIP,0.511,0.99562,-0.00491
189,117679944,pose_RIGHT_HIP,0.32839,0.98144,0.0076
189,117679944,pose_LEFT_KNEE,0.49944,1.44847,0.00811
189,117679944,pose_RIGHT_KNEE,0.30464,1.4292,0.10691
189,117679944,pose_LEFT_ANKLE,0.47753,1.83929,0.32215
189,117679944,pose_RIGHT_ANKLE,0.28863,1.81303,0.34653
189,117679944,pose_LEFT_HEEL,0.48253,1.88843,0.33265
189,117679944,pose_RIGHT_HEEL,0.278,1.85954,0.36206
189,117679944,pose_LEFT_FOOT_INDEX,0.44232,1.96477,-0.02514
189,117679944,pose_RIGHT_FOOT_INDEX,0.31588,1.94655,-0.01929
189,117679944,Right_hand_WRIST,0.18172,0.31938,0.0
189,117679944,Right_hand_THUMB_TIP,0.31256,0.30306,-0.04589
189,117679944,Right_hand_INDEX_FINGER_MCP,0.25225,0.23354,-0.01932
189,117679944,Right_hand_INDEX_FINGER_TIP,0.31587,0.174,-0.05214
189,117679944,Right_hand_MIDDLE_FINGER_MCP,0.23193,0.21562,-0.02102
189,117679944,Right_hand_MIDDLE_FINGER_TIP,0.28141,0.12592,-0.04857
189,117679944,Right_hand_RING_FINGER_TIP,0.24132,0.11537,-0.05117
189,117679944,Right_hand_PINKY_TIP,0.17987,0.13536,-0.05134
190,117680078,pose_LEFT_SHOULDER,0.58383,0.42181,0.01991
190,117680078,pose_RIGHT_SHOULDER,0.30617,0.39843,0.01187
190,117680078,pose_LEFT_ELBOW,0.73059,0.6443,-0.2052
190,117680078,pose_RIGHT_ELBOW,0.0846,0.52113,-0.41168
190,117680078,pose_LEFT_WRIST,0.78079,0.42676,-0.52991
190,117680078,pose_RIGHT_WRIST,0.18544,0.29886,-0.9123
190,117680078,pose_LEFT_PINKY,0.78606,0.3701,-0.5923
190,117680078,pose_RIGHT_PINKY,0.2056,0.21799,-1.01301
190,117680078,pose_LEFT_INDEX,0.76899,0.33546,-0.54393
190,117680078,pose_RIGHT_INDEX,0.22495,0.21098,-0.92193
190,117680078,pose_LEFT_THUMB,0.75412,0.36166,-0.52489
190,117680078,pose_RIGHT_THUMB,0.22667,0.24251,-0.89804
190,117680078,pose_LEFT_HIP,0.50993,0.99558,-0.00393
190,117680078,pose_RIGHT_HIP,0.32703,0.98154,0.00658
190,117680078,pose_LEFT_KNEE,0.49631,1.4531,0.00786
190,117680078,pose_RIGHT_KNEE,0.30122,1.43412,0.06266
190,117680078,pose_LEFT_ANKLE,0.47343,1.84686,0.31189
190,117680078,pose_RIGHT_ANKLE,0.2853,1.82264,0.27697
190,117680078,pose_LEFT_HEEL,0.47734,1.89609,0.32095
190,117680078,pose_RIGHT_HEEL,0.27471,1.86962,0.289
190,117680078,pose_LEFT_FOOT_INDEX,0.44136,1.97286,-0.03778
190,117680078,pose_RIGHT_FOOT_INDEX,0.31174,1.95552,-0.10615
190,117680078,Right_hand_WRIST,0.1772,0.32366,0.0
190,117680078,Right_hand_THUMB_TIP,0.3082,0.30684,-0.0442
190,117680078,Right_hand_INDEX_FINGER_MCP,0.2488,0.2375,-0.01736
190,117680078,Right_hand_INDEX_FINGER_TIP,0.31021,0.17814,-0.04917
190,117680078,Right_hand_MIDDLE_FINGER_MCP,0.22829,0.21919,-0.01892
190,117680078,Right_hand_MIDDLE_FINGER_TIP,0.27782,0.13145,-0.04499
190,117680078,Right_hand_RING_FINGER_TIP,0.23692,0.11894,-0.04801
190,117680078,Right_hand_PINKY_TIP,0.17517,0.14031,-0.04782
192,117680244,pose_LEFT_SHOULDER,0.57962,0.41772,0.01859
192,117680244,pose_RIGHT_SHOULDER,0.30571,0.39864,-0.01294
192,117680244,pose_LEFT_ELBOW,0.72554,0.64498,-0.1761
192,117680244,pose_RIGHT_ELBOW,0.08501,0.53026,-0.44005
192,117680244,pose_LEFT_WRIST,0.78111,0.43369,-0.4875
192,117680244,pose_RIGHT_WRIST,0.17562,0.30388,-0.9712
192,117680244,pose_LEFT_PINKY,0.79467,0.37149,-0.54905
192,117680244,pose_RIGHT_PINKY,0.19682,0.22655,-1.07406
192,117680244,pose_LEFT_INDEX,0.78603,0.34099,-0.46548
192,117680244,pose_RIGHT_INDEX,0.21687,0.21886,-0.99258
192,117680244,pose_LEFT_THUMB,0.76596,0.36722,-0.47526
192,117680244,pose_RIGHT_THUMB,0.21949,0.24835,-0.96036
192,117680244,pose_LEFT_HIP,0.50849,0.99443,-0.00194
192,117680244,pose_RIGHT_HIP,0.32785,0.98074,0.00456
192,117680244,pose_LEFT_KNEE,0.49787,1.45323,0.00792
192,117680244,pose_RIGHT_KNEE,0.30216,1.43884,0.06324
192,117680244,pose_LEFT_ANKLE,0.47746,1.84632,0.31644
192,117680244,pose_RIGHT_ANKLE,0.29015,1.82575,0.29563
192,117680244,pose_LEFT_HEEL,0.48116,1.8955,0.3272
192,117680244,pose_RIGHT_HEEL,0.281,1.87219,0.30985
192,117680244,pose_LEFT_FOOT_INDEX,0.44937,1.9722,-0.03132
192,117680244,pose_RIGHT_FOOT_INDEX,0.31441,1.95732,-0.08251
192,117680244,Right_hand_WRIST,0.17276,0.33139,0.0
192,117680244,Right_hand_THUMB_TIP,0.3018,0.29106,-0.04216
192,117680244,Right_hand_INDEX_FINGER_MCP,0.23836,0.23571,-0.01816
192,117680244,Right_hand_INDEX_FINGER_TIP,0.29611,0.16987,-0.05214
192,117680244,Right_hand_MIDDLE_FINGER_MCP,0.21728,0.22226,-0.02107
192,117680244,Right_hand_MIDDLE_FINGER_TIP,0.26126,0.13259,-0.04971
192,117680244,Right_hand_RING_FINGER_TIP,0.22415,0.12801,-0.05177
192,117680244,Right_hand_PINKY_TIP,0.17056,0.15582,-0.05257
194,117680411,pose_LEFT_SHOULDER,0.57877,0.41675,0.0299
194,117680411,pose_RIGHT_SHOULDER,0.30525,0.39597,0.00818
194,117680411,pose_LEFT_ELBOW,0.71658,0.64541,-0.12704
194,117680411,pose_RIGHT_ELBOW,0.10302,0.55292,-0.37618
194,117680411,pose_LEFT_WRIST,0.78697,0.43874,-0.43674
194,117680411,pose_RIGHT_WRIST,0.18044,0.32005,-0.87709
194,117680411,pose_LEFT_PINKY,0.81739,0.38229,-0.499
194,117680411,pose_RIGHT_PINKY,0.20177,0.23034,-0.97691
194,117680411,pose_LEFT_INDEX,0.80531,0.34424,-0.47449
194,117680411,pose_RIGHT_INDEX,0.22236,0.222,-0.89885
194,117680411,pose_LEFT_THUMB,0.78359,0.37409,-0.44142
194,117680411,pose_RIGHT_THUMB,0.22574,0.25186,-0.86633
194,117680411,pose_LEFT_HIP,0.50783,0.98865,0.00279
194,117680411,pose_RIGHT_HIP,0.32718,0.9746,-0.00034
194,117680411,pose_LEFT_KNEE,0.49954,1.43332,-0.00526
194,117680411,pose_RIGHT_KNEE,0.30531,1.4216,0.07368
194,117680411,pose_LEFT_ANKLE,0.48104,1.82787,0.25112
194,117680411,pose_RIGHT_ANKLE,0.29479,1.80901,0.29701
194,117680411,pose_LEFT_HEEL,0.48507,1.8767,0.2566
194,117680411,pose_RIGHT_HEEL,0.28519,1.85541,0.31114
194,117680411,pose_LEFT_FOOT_INDEX,0.45103,1.95687,-0.08538
194,117680411,pose_RIGHT_FOOT_INDEX,0.3225,1.94057,-0.07116
194,117680411,Right_hand_WRIST,0.18919,0.33148,0.0
194,117680411,Right_hand_THUMB_TIP,0.28045,0.21538,-0.03292
194,117680411,Right_hand_INDEX_FINGER_MCP,0.22805,0.21747,-0.01766
194,117680411,Right_hand_INDEX_FINGER_TIP,0.26962,0.12779,-0.05233
194,117680411,Right_hand_MIDDLE_FINGER_MCP,0.21264,0.21876,-0.02207
194,117680411,Right_hand_MIDDLE_FINGER_TIP,0.24219,0.12899,-0.05493
194,117680411,Right_hand_RING_FINGER_TIP,0.21875,0.15184,-0.05944
194,117680411,Right_hand_PINKY_TIP,0.18513,0.21928,-0.06178
194,117680411,Left_hand_WRIST,0.77884,0.45658,0.0
194,117680411,Left_hand_THUMB_TIP,0.75366,0.35718,-0.04763
194,117680411,Left_hand_INDEX_FINGER_MCP,0.7904,0.36187,-0.02614
194,117680411,Left_hand_INDEX_FINGER_TIP,0.82155,0.27864,-0.05661
194,117680411,Left_hand_MIDDLE_FINGER_MCP,0.80512,0.37781,-0.02941
194,117680411,Left_hand_MIDDLE_FINGER_TIP,0.85065,0.2991,-0.0576
194,117680411,Left_hand_RING_FINGER_TIP,0.86564,0.33659,-0.05891
194,117680411,Left_hand_PINKY_TIP,0.86699,0.39606,-0.05532
195,117680544,pose_LEFT_SHOULDER,0.57777,0.41256,0.02854
195,117680544,pose_RIGHT_SHOULDER,0.30803,0.38756,0.0832
195,117680544,pose_LEFT_ELBOW,0.70228,0.62291,-0.13837
195,117680544,pose_RIGHT_ELBOW,0.15602,0.55192,-0.34999
195,117680544,pose_LEFT_WRIST,0.78353,0.44421,-0.44024
195,117680544,pose_RIGHT_WRIST,0.20269,0.31368,-0.93581
195,117680544,pose_LEFT_PINKY,0.81697,0.38845,-0.50097
195,117680544,pose_RIGHT_PINKY,0.21253,0.22291,-1.04424
195,117680544,pose_LEFT_INDEX,0.80453,0.34896,-0.48529
195,117680544,pose_RIGHT_INDEX,0.22929,0.20999,-0.98395
195,117680544,pose_LEFT_THUMB,0.78262,0.3789,-0.44502
195,117680544,pose_RIGHT_THUMB,0.23509,0.24072,-0.93554
195,117680544,pose_LEFT_HIP,0.51031,0.97274,-0.00907
195,117680544,pose_RIGHT_HIP,0.32781,0.96091,0.01151
195,117680544,pose_LEFT_KNEE,0.50142,1.40212,-0.03929
195,117680544,pose_RIGHT_KNEE,0.31583,1.38953,0.13667
195,117680544,pose_LEFT_ANKLE,0.48568,1.79488,0.20089
195,117680544,pose_RIGHT_ANKLE,0.30795,1.77402,0.38981
195,117680544,pose_LEFT_HEEL,0.49134,1.84057,0.20541
195,117680544,pose_RIGHT_HEEL,0.29841,1.8174,0.40838
195,117680544,pose_LEFT_FOOT_INDEX,0.45183,1.92138,-0.13489
195,117680544,pose_RIGHT_FOOT_INDEX,0.33767,1.90766,0.0611
195,117680544,Left_hand_WRIST,0.76561,0.44416,0.0
195,117680544,Left_hand_THUMB_TIP,0.7608,0.31027,-0.0424
195,117680544,Left_hand_INDEX_FINGER_MCP,0.79335,0.35335,-0.03044
195,117680544,Left_hand_INDEX_FINGER_TIP,0.83797,0.27045,-0.07289
195,117680544,Left_hand_MIDDLE_FINGER_MCP,0.80306,0.37401,-0.0385
195,117680544,Left_hand_MIDDLE_FINGER_TIP,0.86094,0.29635,-0.08015
195,117680544,Left_hand_RING_FINGER_TIP,0.86641,0.35107,-0.08387
195,117680544,Left_hand_PINKY_TIP,0.8536,0.41981,-0.08532
197,117680611,pose_LEFT_SHOULDER,0.57577,0.40672,0.02102
197,117680611,pose_RIGHT_SHOULDER,0.30855,0.38403,0.07806
197,117680611,pose_LEFT_ELBOW,0.69245,0.60666,-0.12717
197,117680611,pose_RIGHT_ELBOW,0.18079,0.54118,-0.3416
197,117680611,pose_LEFT_WRIST,0.78191,0.44998,-0.37918
197,117680611,pose_RIGHT_WRIST,0.2108,0.30822,-0.93672
197,117680611,pose_LEFT_PINKY,0.8138,0.39536,-0.42785
197,117680611,pose_RIGHT_PINKY,0.21668,0.21916,-1.03809
197,117680611,pose_LEFT_INDEX,0.80222,0.35953,-0.41902
197,117680611,pose_RIGHT_INDEX,0.23065,0.20542,-0.98353
197,117680611,pose_LEFT_THUMB,0.78166,0.38802,-0.38336
197,117680611,pose_RIGHT_THUMB,0.23758,0.2337,-0.93799
197,117680611,pose_LEFT_HIP,0.51097,0.96046,-0.0126
197,117680611,pose_RIGHT_HIP,0.3296,0.95319,0.01491
197,117680611,pose_LEFT_KNEE,0.50126,1.37906,-0.04158
197,117680611,pose_RIGHT_KNEE,0.31841,1.36885,0.16011
197,117680611,pose_LEFT_ANKLE,0.48562,1.76654,0.19255
197,117680611,pose_RIGHT_ANKLE,0.31014,1.74898,0.42049
197,117680611,pose_LEFT_HEEL,0.49125,1.811,0.1973
197,117680611,pose_RIGHT_HEEL,0.30108,1.79129,0.43952
197,117680611,pose_LEFT_FOOT_INDEX,0.45229,1.88718,-0.12675
197,117680611,pose_RIGHT_FOOT_INDEX,0.33902,1.87918,0.09794
197,117680611,Left_hand_WRIST,0.75703,0.44236,0.0
197,117680611,Left_hand_THUMB_TIP,0.75613,0.29666,-0.03657
197,117680611,Left_hand_INDEX_FINGER_MCP,0.78107,0.3422,-0.02783
197,117680611,Left_hand_INDEX_FINGER_TIP,0.82965,0.25541,-0.06406
197,117680611,Left_hand_MIDDLE_FINGER_MCP,0.79428,0.36394,-0.03513
197,117680611,Left_hand_MIDDLE_FINGER_TIP,0.85395,0.28797,-0.07077
197,117680611,Left_hand_RING_FINGER_TIP,0.85883,0.33848,-0.07805
197,117680611,Left_hand_PINKY_TIP,0.83893,0.41321,-0.07989
198,117680744,pose_LEFT_SHOULDER,0.57304,0.40175,0.0084
198,117680744,pose_RIGHT_SHOULDER,0.3144,0.38603,0.07393
198,117680744,pose_LEFT_ELBOW,0.69209,0.57317,-0.25724
198,117680744,pose_RIGHT_ELBOW,0.21245,0.51119,-0.37926
198,117680744,pose_LEFT_WRIST,0.76852,0.40605,-0.56375
198,117680744,pose_RIGHT_WRIST,0.21864,0.26737,-0.9354
198,117680744,pose_LEFT_PINKY,0.78956,0.34261,-0.62232
198,117680744,pose_RIGHT_PINKY,0.21773,0.20585,-1.03607
198,117680744,pose_LEFT_INDEX,0.78195,0.30814,-0.59271
198,117680744,pose_RIGHT_INDEX,0.23109,0.18805,-0.97986
198,117680744,pose_LEFT_THUMB,0.76413,0.33599,-0.56202
198,117680744,pose_RIGHT_THUMB,0.23853,0.21509,-0.93656
198,117680744,pose_LEFT_HIP,0.51111,0.95747,-0.01995
198,117680744,pose_RIGHT_HIP,0.33318,0.95263,0.02199
198,117680744,pose_LEFT_KNEE,0.49369,1.36921,-0.04579
198,117680744,pose_RIGHT_KNEE,0.31839,1.35729,0.16328
198,117680744,pose_LEFT_ANKLE,0.48012,1.74887,0.17813
198,117680744,pose_RIGHT_ANKLE,0.3109,1.72768,0.41038
198,117680744,pose_LEFT_HEEL,0.48657,1.79392,0.18234
198,117680744,pose_RIGHT_HEEL,0.30374,1.77043,0.42711
198,117680744,pose_LEFT_FOOT_INDEX,0.44516,1.86543,-0.13769
198,117680744,pose_RIGHT_FOOT_INDEX,0.3378,1.85426,0.09868
198,117680744,Right_hand_WRIST,0.72602,0.42008,0.0
198,117680744,Right_hand_THUMB_TIP,0.80846,0.40975,-0.0661
198,117680744,Right_hand_INDEX_FINGER_MCP,0.7811,0.36878,-0.03855
198,117680744,Right_hand_INDEX_FINGER_TIP,0.82491,0.32291,-0.08204
198,117680744,Right_hand_MIDDLE_FINGER_MCP,0.77062,0.34285,-0.03414
198,117680744,Right_hand_MIDDLE_FINGER_TIP,0.81897,0.26244,-0.06895
198,117680744,Right_hand_RING_FINGER_TIP,0.79897,0.23506,-0.06369
198,117680744,Right_hand_PINKY_TIP,0.74788,0.23546,-0.05681
199,117680878,pose_LEFT_SHOULDER,0.57258,0.39994,0.02363
199,117680878,pose_RIGHT_SHOULDER,0.31818,0.38847,0.05444
199,117680878,pose_LEFT_ELBOW,0.69245,0.57275,-0.22977
199,117680878,pose_RIGHT_ELBOW,0.22283,0.51185,-0.42815
199,117680878,pose_LEFT_WRIST,0.74987,0.40033,-0.53947
199,117680878,pose_RIGHT_WRIST,0.23505,0.26987,-1.01477
199,117680878,pose_LEFT_PINKY,0.76114,0.31965,-0.57432
199,117680878,pose_RIGHT_PINKY,0.23196,0.20653,-1.11397
199,117680878,pose_LEFT_INDEX,0.74298,0.29861,-0.51978
199,117680878,pose_RIGHT_INDEX,0.24428,0.18949,-1.06375
199,117680878,pose_LEFT_THUMB,0.7358,0.32363,-0.51046
199,117680878,pose_RIGHT_THUMB,0.25264,0.21691,-1.01667
199,117680878,pose_LEFT_HIP,0.51777,0.95068,-0.01174
199,117680878,pose_RIGHT_HIP,0.33946,0.94519,0.01388
199,117680878,pose_LEFT_KNEE,0.49821,1.35418,-0.05184
199,117680878,pose_RIGHT_KNEE,0.33127,1.34173,0.15803
199,117680878,pose_LEFT_ANKLE,0.48488,1.72484,0.15133
199,117680878,pose_RIGHT_ANKLE,0.32528,1.71024,0.3961
199,117680878,pose_LEFT_HEEL,0.48985,1.76617,0.15337
199,117680878,pose_RIGHT_HEEL,0.31831,1.75123,0.41012
199,117680878,pose_LEFT_FOOT_INDEX,0.45381,1.84288,-0.15763
199,117680878,pose_RIGHT_FOOT_INDEX,0.34967,1.83793,0.0857
199,117680878,Right_hand_WRIST,0.71795,0.43312,0.0
199,117680878,Right_hand_THUMB_TIP,0.73727,0.29917,-0.02313
199,117680878,Right_hand_INDEX_FINGER_MCP,0.72589,0.32226,-0.02078
199,117680878,Right_hand_INDEX_FINGER_TIP,0.7701,0.2475,-0.04632
199,117680878,Right_hand_MIDDLE_FINGER_MCP,0.73916,0.33696,-0.02554
199,117680878,Right_hand_MIDDLE_FINGER_TIP,0.78678,0.24091,-0.0512
199,117680878,Right_hand_RING_FINGER_TIP,0.78775,0.26858,-0.05916
199,117680878,Right_hand_PINKY_TIP,0.7774,0.37023,-0.05732
201,117681044,pose_LEFT_SHOULDER,0.56772,0.39943,0.02413
201,117681044,pose_RIGHT_SHOULDER,0.31827,0.39244,0.02103
201,117681044,pose_LEFT_ELBOW,0.68981,0.56408,-0.2289
201,117681044,pose_RIGHT_ELBOW,0.22245,0.51434,-0.41942
201,117681044,pose_LEFT_WRIST,0.7438,0.37808,-0.52236
201,117681044,pose_RIGHT_WRIST,0.24099,0.25729,-0.89103
201,117681044,pose_LEFT_PINKY,0.74844,0.30632,-0.57508
201,117681044,pose_RIGHT_PINKY,0.23827,0.18975,-0.98672
201,117681044,pose_LEFT_INDEX,0.73085,0.28706,-0.5439
201,117681044,pose_RIGHT_INDEX,0.24789,0.17879,-0.93065
201,117681044,pose_LEFT_THUMB,0.7265,0.3095,-0.51607
201,117681044,pose_RIGHT_THUMB,0.25928,0.20562,-0.88984
201,117681044,pose_LEFT_HIP,0.5154,0.94339,-0.00404
201,117681044,pose_RIGHT_HIP,0.34247,0.93812,0.00588
201,117681044,pose_LEFT_KNEE,0.49007,1.3401,-0.01928
201,117681044,pose_RIGHT_KNEE,0.33052,1.32643,0.09568
201,117681044,pose_LEFT_ANKLE,0.47807,1.69841,0.18939
201,117681044,pose_RIGHT_ANKLE,0.32382,1.68052,0.28354
201,117681044,pose_LEFT_HEEL,0.48197,1.74005,0.19389
201,117681044,pose_RIGHT_HEEL,0.3176,1.72241,0.29307
201,117681044,pose_LEFT_FOOT_INDEX,0.44883,1.81233,-0.10275
201,117681044,pose_RIGHT_FOOT_INDEX,0.34694,1.80013,-0.01949
201,117681044,Right_hand_WRIST,0.71824,0.43767,0.0
201,117681044,Right_hand_THUMB_TIP,0.72721,0.25825,-0.03622
201,117681044,Right_hand_INDEX_FINGER_MCP,0.71673,0.32441,-0.04399
201,117681044,Right_hand_INDEX_FINGER_TIP,0.72941,0.21599,-0.0948
201,117681044,Right_hand_MIDDLE_FINGER_MCP,0.72404,0.34686,-0.05754
201,117681044,Right_hand_MIDDLE_FINGER_TIP,0.76729,0.2438,-0.1099
201,117681044,Right_hand_RING_FINGER_TIP,0.77727,0.29904,-0.12143
201,117681044,Right_hand_PINKY_TIP,0.77214,0.38177,-0.12556
203,117681211,pose_LEFT_SHOULDER,0.56461,0.39761,0.0183
203,117681211,pose_RIGHT_SHOULDER,0.31774,0.39239,0.05163
203,117681211,pose_LEFT_ELBOW,0.68064,0.57072,-0.2016
203,117681211,pose_RIGHT_ELBOW,0.22038,0.52419,-0.32009
203,117681211,pose_LEFT_WRIST,0.74014,0.40075,-0.4612
203,117681211,pose_RIGHT_WRIST,0.24001,0.26655,-0.78075
203,117681211,pose_LEFT_PINKY,0.74716,0.33556,-0.51097
203,117681211,pose_RIGHT_PINKY,0.23707,0.19439,-0.86748
203,117681211,pose_LEFT_INDEX,0.7345,0.30975,-0.4801
203,117681211,pose_RIGHT_INDEX,0.24742,0.18198,-0.80559
203,117681211,pose_LEFT_THUMB,0.72334,0.33611,-0.45661
203,117681211,pose_RIGHT_THUMB,0.25774,0.2103,-0.77662
203,117681211,pose_LEFT_HIP,0.51604,0.93927,-0.0084
203,117681211,pose_RIGHT_HIP,0.34124,0.93529,0.01031
203,117681211,pose_LEFT_KNEE,0.49179,1.32592,-0.01706
203,117681211,pose_RIGHT_KNEE,0.32994,1.31398,0.14617
203,117681211,pose_LEFT_ANKLE,0.48028,1.67894,0.19025
203,117681211,pose_RIGHT_ANKLE,0.32422,1.66084,0.36817
203,117681211,pose_LEFT_HEEL,0.48515,1.71912,0.19517
203,117681211,pose_RIGHT_HEEL,0.31794,1.70085,0.3831
203,117681211,pose_LEFT_FOOT_INDEX,0.4506,1.79507,-0.09381
203,117681211,pose_RIGHT_FOOT_INDEX,0.35041,1.78202,0.08768
203,117681211,Right_hand_WRIST,0.7166,0.44521,0.0
203,117681211,Right_hand_THUMB_TIP,0.72706,0.25346,-0.03603
203,117681211,Right_hand_INDEX_FINGER_MCP,0.71722,0.3332,-0.04317
203,117681211,Right_hand_INDEX_FINGER_TIP,0.75311,0.22146,-0.09656
203,117681211,Right_hand_MIDDLE_FINGER_MCP,0.72373,0.3546,-0.05496
203,117681211,Right_hand_MIDDLE_FINGER_TIP,0.77372,0.25642,-0.10614
203,117681211,Right_hand_RING_FINGER_TIP,0.77747,0.31129,-0.11426
203,117681211,Right_hand_PINKY_TIP,0.77456,0.38823,-0.11875
205,117681278,pose_LEFT_SHOULDER,0.56288,0.39998,-0.00178
205,117681278,pose_RIGHT_SHOULDER,0.31755,0.39238,0.03267
205,117681278,pose_LEFT_ELBOW,0.68089,0.56781,-0.25554
205,117681278,pose_RIGHT_ELBOW,0.21257,0.53051,-0.38755
205,117681278,pose_LEFT_WRIST,0.7392,0.40001,-0.54362
205,117681278,pose_RIGHT_WRIST,0.23238,0.29446,-0.89361
205,117681278,pose_LEFT_PINKY,0.74694,0.33799,-0.59821
205,117681278,pose_RIGHT_PINKY,0.23338,0.21026,-0.98634
205,117681278,pose_LEFT_INDEX,0.7338,0.30818,-0.56114
205,117681278,pose_RIGHT_INDEX,0.2459,0.20191,-0.9272
205,117681278,pose_LEFT_THUMB,0.72321,0.33037,-0.53819
205,117681278,pose_RIGHT_THUMB,0.25383,0.22723,-0.88958
205,117681278,pose_LEFT_HIP,0.51557,0.94059,-0.0167
205,117681278,pose_RIGHT_HIP,0.34124,0.93666,0.01863
205,117681278,pose_LEFT_KNEE,0.49188,1.3268,-0.04638
205,117681278,pose_RIGHT_KNEE,0.33067,1.31519,0.18504
205,117681278,pose_LEFT_ANKLE,0.48142,1.68209,0.147
205,117681278,pose_RIGHT_ANKLE,0.32579,1.6636,0.42926
205,117681278,pose_LEFT_HEEL,0.48756,1.72306,0.14909
205,117681278,pose_RIGHT_HEEL,0.32009,1.70405,0.4463
205,117681278,pose_LEFT_FOOT_INDEX,0.45122,1.79448,-0.14145
205,117681278,pose_RIGHT_FOOT_INDEX,0.35036,1.78351,0.15861
206,117681411,pose_LEFT_SHOULDER,0.56283,0.39981,0.01806
206,117681411,pose_RIGHT_SHOULDER,0.31778,0.39127,0.0342
206,117681411,pose_LEFT_ELBOW,0.69646,0.55517,-0.24066
206,117681411,pose_RIGHT_ELBOW,0.19024,0.53311,-0.36834
206,117681411,pose_LEFT_WRIST,0.71913,0.31077,-0.5288
206,117681411,pose_RIGHT_WRIST,0.23889,0.2785,-0.81034
206,117681411,pose_LEFT_PINKY,0.72065,0.23193,-0.57465
206,117681411,pose_RIGHT_PINKY,0.24339,0.18561,-0.90706
206,117681411,pose_LEFT_INDEX,0.71434,0.22644,-0.52597
206,117681411,pose_RIGHT_INDEX,0.25826,0.17634,-0.82131
206,117681411,pose_LEFT_THUMB,0.69651,0.2631,-0.52856
206,117681411,pose_RIGHT_THUMB,0.26488,0.20999,-0.79652
206,117681411,pose_LEFT_HIP,0.51765,0.94508,-0.01006
206,117681411,pose_RIGHT_HIP,0.34114,0.94041,0.01229
206,117681411,pose_LEFT_KNEE,0.499,1.33605,-0.04505
206,117681411,pose_RIGHT_KNEE,0.33048,1.32521,0.16924
206,117681411,pose_LEFT_ANKLE,0.49209,1.69472,0.13448
206,117681411,pose_RIGHT_ANKLE,0.32632,1.67469,0.38964
206,117681411,pose_LEFT_HEEL,0.49952,1.73835,0.13331
206,117681411,pose_RIGHT_HEEL,0.31989,1.71588,0.39951
206,117681411,pose_LEFT_FOOT_INDEX,0.46011,1.81098,-0.15814
206,117681411,pose_RIGHT_FOOT_INDEX,0.35599,1.80072,0.12845
208,117681478,pose_LEFT_SHOULDER,0.56264,0.4021,0.01981
208,117681478,pose_RIGHT_SHOULDER,0.31791,0.39095,0.03627
208,117681478,pose_LEFT_ELBOW,0.70437,0.56018,-0.19982
208,117681478,pose_RIGHT_ELBOW,0.17717,0.53052,-0.34565
208,117681478,pose_LEFT_WRIST,0.69602,0.32542,-0.4057
208,117681478,pose_RIGHT_WRIST,0.24614,0.2377,-0.73535
208,117681478,pose_LEFT_PINKY,0.69147,0.24151,-0.45797
208,117681478,pose_RIGHT_PINKY,0.2669,0.14416,-0.82876
208,117681478,pose_LEFT_INDEX,0.67602,0.22543,-0.39902
208,117681478,pose_RIGHT_INDEX,0.28256,0.13774,-0.73598
208,117681478,pose_LEFT_THUMB,0.66549,0.2639,-0.39166
208,117681478,pose_RIGHT_THUMB,0.28568,0.1692,-0.719
208,117681478,pose_LEFT_HIP,0.51566,0.95312,-0.01054
