frame_number,timestamp_ms,landmark_name,visible,x,y,z
32,1066,pose_LEFT_WRIST,0.15894,0.50099,0.50526,0.09755
32,1066,pose_RIGHT_WRIST,0.87303,0.5204,0.4537,-0.15027
32,1066,pose_LEFT_PINKY,0.17402,0.51175,0.51158,0.09228
32,1066,pose_RIGHT_PINKY,0.86054,0.5317,0.46167,-0.17163
32,1066,pose_LEFT_INDEX,0.1795,0.51457,0.50375,0.07013
32,1066,pose_RIGHT_INDEX,0.85627,0.53289,0.44704,-0.16372
32,1066,pose_LEFT_THUMB,0.17817,0.51063,0.50109,0.08401
32,1066,pose_RIGHT_THUMB,0.80485,0.52726,0.44503,-0.14548
32,1066,pose_LEFT_HIP,0.99969,0.48218,0.56243,0.1038
32,1066,pose_RIGHT_HIP,0.99948,0.484,0.52821,-0.10387
32,1066,pose_LEFT_KNEE,0.84213,0.51644,0.69699,0.11538
32,1066,pose_RIGHT_KNEE,0.97691,0.54331,0.39492,-0.00565
32,1066,pose_LEFT_ANKLE,0.93803,0.4818,0.84903,0.14016
32,1066,pose_RIGHT_ANKLE,0.97073,0.63191,0.4,0.07882
32,1066,pose_LEFT_HEEL,0.94189,0.46777,0.87289,0.14247
32,1066,pose_RIGHT_HEEL,0.93131,0.64087,0.42255,0.08468
32,1066,pose_LEFT_FOOT_INDEX,0.95293,0.50297,0.88319,0.10783
32,1066,pose_RIGHT_FOOT_INDEX,0.96575,0.66183,0.34625,0.08406
34,1133,pose_LEFT_SHOULDER,0.9994,0.43339,0.3538,0.18606
34,1133,pose_RIGHT_SHOULDER,0.99995,0.43574,0.33327,-0.08526
34,1133,pose_LEFT_ELBOW,0.07622,0.45476,0.4571,0.17495
34,1133,pose_RIGHT_ELBOW,0.87787,0.46626,0.44093,-0.12791
34,1133,pose_LEFT_WRIST,0.1374,0.48539,0.504,0.10245
34,1133,pose_RIGHT_WRIST,0.79318,0.50521,0.46368,-0.06591
34,1133,pose_LEFT_PINKY,0.15076,0.49471,0.51646,0.09923
34,1133,pose_RIGHT_PINKY,0.77604,0.51633,0.47374,-0.07336
34,1133,pose_LEFT_INDEX,0.15508,0.49733,0.50989,0.0806
34,1133,pose_RIGHT_INDEX,0.77042,0.51088,0.4552,-0.0612
34,1133,pose_LEFT_THUMB,0.15448,0.4936,0.5043,0.09067
34,1133,pose_RIGHT_THUMB,0.72542,0.5104,0.45637,-0.0577
34,1133,pose_LEFT_HIP,0.99975,0.4862,0.57475,0.09745
34,1133,pose_RIGHT_HIP,0.99955,0.49129,0.53457,-0.09768
34,1133,pose_LEFT_KNEE,0.86841,0.50912,0.71884,0.08068
34,1133,pose_RIGHT_KNEE,0.97422,0.55997,0.42715,-0.03576
34,1133,pose_LEFT_ANKLE,0.94725,0.48047,0.86436,0.08601
34,1133,pose_RIGHT_ANKLE,0.97498,0.62848,0.29705,-0.03901
34,1133,pose_LEFT_HEEL,0.952,0.46625,0.88998,0.08619
34,1133,pose_RIGHT_HEEL,0.9422,0.64063,0.30147,-0.04287
34,1133,pose_LEFT_FOOT_INDEX,0.95729,0.49832,0.90093,0.04191
34,1133,pose_RIGHT_FOOT_INDEX,0.97006,0.63449,0.21414,-0.10007
36,1200,pose_LEFT_SHOULDER,0.99933,0.43449,0.36217,0.10031
36,1200,pose_RIGHT_SHOULDER,0.99992,0.44698,0.34522,-0.12472
36,1200,pose_LEFT_ELBOW,0.06535,0.48641,0.45776,0.06975
36,1200,pose_RIGHT_ELBOW,0.77645,0.48578,0.44744,-0.11879
36,1200,pose_LEFT_WRIST,0.11795,0.53392,0.49718,-0.01016
36,1200,pose_RIGHT_WRIST,0.69792,0.50997,0.45432,-0.00969
36,1200,pose_LEFT_PINKY,0.13045,0.55483,0.50375,-0.02215
36,1200,pose_RIGHT_PINKY,0.6882,0.51747,0.46412,-0.00849
36,1200,pose_LEFT_INDEX,0.13394,0.55578,0.50054,-0.0341
36,1200,pose_RIGHT_INDEX,0.68282,0.51729,0.44787,-0.00509
36,1200,pose_LEFT_THUMB,0.13436,0.53693,0.49481,-0.01995
36,1200,pose_RIGHT_THUMB,0.6458,0.51437,0.44636,-0.00446
36,1200,pose_LEFT_HIP,0.99979,0.49022,0.58027,0.07921
36,1200,pose_RIGHT_HIP,0.9996,0.49653,0.54373,-0.07933
36,1200,pose_LEFT_KNEE,0.88565,0.50725,0.72423,0.11853
36,1200,pose_RIGHT_KNEE,0.95264,0.55463,0.42376,-0.00304
36,1200,pose_LEFT_ANKLE,0.95185,0.47894,0.86606,0.16862
36,1200,pose_RIGHT_ANKLE,0.9686,0.61844,0.35145,0.03869
36,1200,pose_LEFT_HEEL,0.95885,0.46592,0.89583,0.16253
36,1200,pose_RIGHT_HEEL,0.93918,0.62742,0.35796,0.03881
36,1200,pose_LEFT_FOOT_INDEX,0.95504,0.49374,0.90163,0.11483
36,1200,pose_RIGHT_FOOT_INDEX,0.96048,0.63017,0.28389,-0.0043
38,1266,pose_LEFT_SHOULDER,0.99927,0.44452,0.36018,0.12037
38,1266,pose_RIGHT_SHOULDER,0.99992,0.4371,0.3508,-0.16197
38,1266,pose_LEFT_ELBOW,0.05504,0.48814,0.45283,0.12787
38,1266,pose_RIGHT_ELBOW,0.7554,0.47064,0.46884,-0.1628
38,1266,pose_LEFT_WRIST,0.09929,0.5348,0.4666,0.07935
38,1266,pose_RIGHT_WRIST,0.65759,0.50826,0.45396,-0.01948
38,1266,pose_LEFT_PINKY,0.1108,0.54948,0.46686,0.07532
38,1266,pose_RIGHT_PINKY,0.64772,0.51598,0.45849,-0.02373
38,1266,pose_LEFT_INDEX,0.1139,0.5504,0.46215,0.05071
38,1266,pose_RIGHT_INDEX,0.6425,0.51495,0.44292,-0.02407
38,1266,pose_LEFT_THUMB,0.11535,0.54384,0.46241,0.06549
38,1266,pose_RIGHT_THUMB,0.60693,0.51111,0.44194,-0.00416
38,1266,pose_LEFT_HIP,0.99982,0.4901,0.57966,0.0892
38,1266,pose_RIGHT_HIP,0.99964,0.4912,0.54823,-0.08926
38,1266,pose_LEFT_KNEE,0.89887,0.5087,0.72367,0.16488
38,1266,pose_RIGHT_KNEE,0.94904,0.55557,0.4189,0.01177
38,1266,pose_LEFT_ANKLE,0.95496,0.4791,0.8662,0.23255
38,1266,pose_RIGHT_ANKLE,0.96884,0.64101,0.4096,0.10488
38,1266,pose_LEFT_HEEL,0.96424,0.46394,0.8961,0.23982
38,1266,pose_RIGHT_HEEL,0.94418,0.6505,0.40872,0.11259
38,1266,pose_LEFT_FOOT_INDEX,0.9522,0.49471,0.90085,0.21884
38,1266,pose_RIGHT_FOOT_INDEX,0.95814,0.67006,0.36034,0.08538
40,1333,pose_LEFT_SHOULDER,0.9993,0.45011,0.35888,0.15109
40,1333,pose_RIGHT_SHOULDER,0.99993,0.4284,0.3506,-0.10099
40,1333,pose_LEFT_ELBOW,0.04733,0.47466,0.45643,0.17051
40,1333,pose_RIGHT_ELBOW,0.78057,0.44062,0.46025,-0.19118
40,1333,pose_LEFT_WRIST,0.08741,0.51167,0.4918,0.12185
40,1333,pose_RIGHT_WRIST,0.683,0.47697,0.46081,-0.26102
40,1333,pose_LEFT_PINKY,0.10093,0.52239,0.5037,0.11944
40,1333,pose_RIGHT_PINKY,0.67286,0.48755,0.46918,-0.28524
40,1333,pose_LEFT_INDEX,0.10358,0.5223,0.49484,0.1038
40,1333,pose_RIGHT_INDEX,0.66787,0.49191,0.45125,-0.27275
40,1333,pose_LEFT_THUMB,0.10588,0.5177,0.49196,0.1129
40,1333,pose_RIGHT_THUMB,0.63003,0.48714,0.44947,-0.25562
40,1333,pose_LEFT_HIP,0.99985,0.48903,0.57626,0.0889
40,1333,pose_RIGHT_HIP,0.99971,0.48976,0.54531,-0.08893
40,1333,pose_LEFT_KNEE,0.90868,0.50772,0.72182,0.10906
40,1333,pose_RIGHT_KNEE,0.95198,0.56838,0.42887,-0.006
40,1333,pose_LEFT_ANKLE,0.95922,0.47877,0.86931,0.06558
40,1333,pose_RIGHT_ANKLE,0.96969,0.62894,0.57222,0.04904
40,1333,pose_LEFT_HEEL,0.96872,0.46221,0.90108,0.06239
40,1333,pose_RIGHT_HEEL,0.94833,0.62906,0.60677,0.05323
40,1333,pose_LEFT_FOOT_INDEX,0.95351,0.50166,0.90129,0.03141
40,1333,pose_RIGHT_FOOT_INDEX,0.95705,0.66961,0.56835,0.04229
42,1400,pose_LEFT_SHOULDER,0.99939,0.43836,0.35112,0.16151
42,1400,pose_RIGHT_SHOULDER,0.99994,0.42894,0.33856,-0.11261
42,1400,pose_LEFT_ELBOW,0.04613,0.44646,0.45988,0.19821
42,1400,pose_RIGHT_ELBOW,0.81171,0.44474,0.45616,-0.19273
42,1400,pose_LEFT_WRIST,0.08027,0.46582,0.51536,0.17916
42,1400,pose_RIGHT_WRIST,0.72694,0.48259,0.44198,-0.1892
42,1400,pose_LEFT_PINKY,0.09511,0.47137,0.5314,0.18388
42,1400,pose_RIGHT_PINKY,0.71715,0.49327,0.44285,-0.20577
42,1400,pose_LEFT_INDEX,0.09695,0.47358,0.52478,0.17061
42,1400,pose_RIGHT_INDEX,0.71315,0.49682,0.42069,-0.19882
42,1400,pose_LEFT_THUMB,0.09962,0.47182,0.5196,0.17239
42,1400,pose_RIGHT_THUMB,0.67334,0.48833,0.42137,-0.18363
42,1400,pose_LEFT_HIP,0.99988,0.4821,0.57045,0.09086
42,1400,pose_RIGHT_HIP,0.99976,0.48901,0.54268,-0.09107
42,1400,pose_LEFT_KNEE,0.92377,0.49392,0.72206,0.10115
42,1400,pose_RIGHT_KNEE,0.95866,0.57167,0.47827,0.00163
42,1400,pose_LEFT_ANKLE,0.96492,0.47508,0.8717,0.06678
42,1400,pose_RIGHT_ANKLE,0.97059,0.55098,0.63133,0.10559
42,1400,pose_LEFT_HEEL,0.97362,0.46084,0.90479,0.06239
42,1400,pose_RIGHT_HEEL,0.95283,0.53009,0.66174,0.11816
42,1400,pose_LEFT_FOOT_INDEX,0.95518,0.5027,0.90021,0.03953
42,1400,pose_RIGHT_FOOT_INDEX,0.9545,0.56782,0.68256,0.15703
44,1466,pose_LEFT_SHOULDER,0.99948,0.43062,0.33838,0.16068
44,1466,pose_RIGHT_SHOULDER,0.99995,0.43306,0.32011,-0.11778
44,1466,pose_LEFT_ELBOW,0.05465,0.43225,0.44665,0.20109
44,1466,pose_RIGHT_ELBOW,0.84233,0.44492,0.43245,-0.19354
44,1466,pose_LEFT_WRIST,0.07887,0.453,0.49997,0.20071
44,1466,pose_RIGHT_WRIST,0.76482,0.48628,0.44059,-0.19438
44,1466,pose_LEFT_PINKY,0.09333,0.45826,0.51733,0.21056
44,1466,pose_RIGHT_PINKY,0.75436,0.49488,0.43933,-0.20852
44,1466,pose_LEFT_INDEX,0.09429,0.4619,0.50937,0.19713
44,1466,pose_RIGHT_INDEX,0.75129,0.49501,0.42463,-0.19383
44,1466,pose_LEFT_THUMB,0.09633,0.46024,0.50382,0.19502
44,1466,pose_RIGHT_THUMB,0.71047,0.49128,0.42423,-0.18571
44,1466,pose_LEFT_HIP,0.9999,0.46814,0.5694,0.09342
44,1466,pose_RIGHT_HIP,0.9998,0.4852,0.54274,-0.09371
44,1466,pose_LEFT_KNEE,0.93456,0.48298,0.72588,0.09568
44,1466,pose_RIGHT_KNEE,0.96454,0.57147,0.54038,-0.00713
44,1466,pose_LEFT_ANKLE,0.96919,0.46949,0.87662,0.05701
44,1466,pose_RIGHT_ANKLE,0.97072,0.51911,0.65693,0.10148
44,1466,pose_LEFT_HEEL,0.97729,0.45999,0.90807,0.05079
44,1466,pose_RIGHT_HEEL,0.95489,0.50582,0.66233,0.10394
44,1466,pose_LEFT_FOOT_INDEX,0.95765,0.50288,0.89937,0.0297
44,1466,pose_RIGHT_FOOT_INDEX,0.95372,0.52797,0.71985,0.1253
46,1533,pose_LEFT_SHOULDER,0.99952,0.42512,0.33047,0.23019
46,1533,pose_RIGHT_SHOULDER,0.99996,0.4415,0.30859,-0.05924
46,1533,pose_LEFT_ELBOW,0.06496,0.42322,0.44491,0.24145
46,1533,pose_RIGHT_ELBOW,0.86245,0.44644,0.42388,-0.14874
46,1533,pose_LEFT_WRIST,0.07897,0.45025,0.47965,0.21669
46,1533,pose_RIGHT_WRIST,0.77828,0.48745,0.41961,-0.17137
46,1533,pose_LEFT_PINKY,0.09274,0.4558,0.49349,0.22439
46,1533,pose_RIGHT_PINKY,0.76557,0.49511,0.41821,-0.1854
46,1533,pose_LEFT_INDEX,0.09302,0.46065,0.47791,0.21142
46,1533,pose_RIGHT_INDEX,0.76162,0.49657,0.40335,-0.1583
46,1533,pose_LEFT_THUMB,0.09434,0.45884,0.47292,0.20992
46,1533,pose_RIGHT_THUMB,0.71511,0.49233,0.40546,-0.15793
46,1533,pose_LEFT_HIP,0.9999,0.45379,0.56972,0.09339
46,1533,pose_RIGHT_HIP,0.99981,0.48068,0.54169,-0.0937
46,1533,pose_LEFT_KNEE,0.90461,0.4758,0.72751,0.12316
46,1533,pose_RIGHT_KNEE,0.96567,0.56004,0.60118,-0.06669
46,1533,pose_LEFT_ANKLE,0.96281,0.46805,0.87691,-0.01116
46,1533,pose_RIGHT_ANKLE,0.97005,0.48531,0.72932,-0.17971
46,1533,pose_LEFT_HEEL,0.97139,0.45728,0.90699,-0.03185
46,1533,pose_RIGHT_HEEL,0.95444,0.46891,0.74557,-0.19103
46,1533,pose_LEFT_FOOT_INDEX,0.9537,0.4962,0.89928,-0.07806
46,1533,pose_RIGHT_FOOT_INDEX,0.95739,0.48098,0.80784,-0.20309
48,1600,pose_LEFT_SHOULDER,0.99954,0.42523,0.32527,0.22066
48,1600,pose_RIGHT_SHOULDER,0.99996,0.44217,0.30549,-0.08357
48,1600,pose_LEFT_ELBOW,0.06756,0.42327,0.44264,0.24239
48,1600,pose_RIGHT_ELBOW,0.88094,0.44769,0.42153,-0.15572
48,1600,pose_LEFT_WRIST,0.07943,0.44239,0.4899,0.21741
48,1600,pose_RIGHT_WRIST,0.79942,0.49087,0.41126,-0.16412
48,1600,pose_LEFT_PINKY,0.0935,0.44601,0.50992,0.22232
48,1600,pose_RIGHT_PINKY,0.78579,0.50069,0.41109,-0.17937
48,1600,pose_LEFT_INDEX,0.09358,0.45057,0.49484,0.21054
48,1600,pose_RIGHT_INDEX,0.78115,0.50354,0.39519,-0.15457
48,1600,pose_LEFT_THUMB,0.09409,0.44925,0.48737,0.2104
48,1600,pose_RIGHT_THUMB,0.72926,0.49672,0.39677,-0.15206
48,1600,pose_LEFT_HIP,0.99989,0.45047,0.55954,0.09971
48,1600,pose_RIGHT_HIP,0.99976,0.46775,0.54152,-0.09992
48,1600,pose_LEFT_KNEE,0.81287,0.46835,0.72013,0.12846
48,1600,pose_RIGHT_KNEE,0.96244,0.52894,0.65153,-0.09128
48,1600,pose_LEFT_ANKLE,0.94221,0.46756,0.87807,0.03981
48,1600,pose_RIGHT_ANKLE,0.96971,0.45599,0.77092,-0.11699
48,1600,pose_LEFT_HEEL,0.95288,0.45682,0.91261,0.03489
48,1600,pose_RIGHT_HEEL,0.95257,0.43719,0.78173,-0.12004
48,1600,pose_LEFT_FOOT_INDEX,0.94657,0.50268,0.90016,-0.00679
48,1600,pose_RIGHT_FOOT_INDEX,0.96229,0.4563,0.8398,-0.15119
50,1666,pose_LEFT_SHOULDER,0.9995,0.44211,0.32392,0.26737
50,1666,pose_RIGHT_SHOULDER,0.99996,0.43866,0.30838,-0.07893
50,1666,pose_LEFT_ELBOW,0.06108,0.43462,0.44732,0.27767
50,1666,pose_RIGHT_ELBOW,0.90015,0.44387,0.42708,-0.22441
50,1666,pose_LEFT_WRIST,0.0749,0.44388,0.52329,0.21782
50,1666,pose_RIGHT_WRIST,0.83257,0.49718,0.40375,-0.3301
50,1666,pose_LEFT_PINKY,0.09018,0.4469,0.54893,0.22097
50,1666,pose_RIGHT_PINKY,0.82,0.51265,0.40333,-0.36786
50,1666,pose_LEFT_INDEX,0.09013,0.45168,0.54011,0.20453
50,1666,pose_RIGHT_INDEX,0.81532,0.51226,0.38858,-0.34192
50,1666,pose_LEFT_THUMB,0.0904,0.45069,0.53014,0.20852
50,1666,pose_RIGHT_THUMB,0.76534,0.50446,0.38738,-0.31995
50,1666,pose_LEFT_HIP,0.99987,0.44958,0.54942,0.10783
50,1666,pose_RIGHT_HIP,0.99974,0.45727,0.54093,-0.10797
50,1666,pose_LEFT_KNEE,0.75687,0.46958,0.70489,0.11053
50,1666,pose_RIGHT_KNEE,0.96329,0.50022,0.68339,-0.15546
50,1666,pose_LEFT_ANKLE,0.93534,0.46568,0.87545,0.06734
50,1666,pose_RIGHT_ANKLE,0.97084,0.42277,0.79533,-0.17768
50,1666,pose_LEFT_HEEL,0.94297,0.4569,0.91568,0.05352
50,1666,pose_RIGHT_HEEL,0.95078,0.4049,0.79451,-0.18265
50,1666,pose_LEFT_FOOT_INDEX,0.94654,0.50438,0.89998,-0.01606
50,1666,pose_RIGHT_FOOT_INDEX,0.96651,0.42331,0.86866,-0.24208
52,1733,pose_LEFT_SHOULDER,0.99947,0.45249,0.32034,0.14944
52,1733,pose_RIGHT_SHOULDER,0.99995,0.43457,0.30956,-0.18176
52,1733,pose_LEFT_ELBOW,0.05922,0.44827,0.44205,0.21118
52,1733,pose_RIGHT_ELBOW,0.91473,0.43502,0.42856,-0.26111
52,1733,pose_LEFT_WRIST,0.0794,0.47049,0.50863,0.16898
52,1733,pose_RIGHT_WRIST,0.85568,0.4981,0.40871,-0.30271
52,1733,pose_LEFT_PINKY,0.09649,0.47749,0.53379,0.16643
52,1733,pose_RIGHT_PINKY,0.84369,0.51379,0.4095,-0.33741
52,1733,pose_LEFT_INDEX,0.09754,0.47957,0.52294,0.14066
52,1733,pose_RIGHT_INDEX,0.83925,0.51593,0.39177,-0.32794
52,1733,pose_LEFT_THUMB,0.0976,0.47636,0.51276,0.15564
52,1733,pose_RIGHT_THUMB,0.78902,0.50788,0.3914,-0.29821
52,1733,pose_LEFT_HIP,0.99978,0.45291,0.54565,0.1086
52,1733,pose_RIGHT_HIP,0.99961,0.44581,0.54496,-0.10865
52,1733,pose_LEFT_KNEE,0.71819,0.47072,0.70351,0.13706
52,1733,pose_RIGHT_KNEE,0.9659,0.46245,0.71479,-0.1625
52,1733,pose_LEFT_ANKLE,0.92551,0.46317,0.87526,0.24212
52,1733,pose_RIGHT_ANKLE,0.97135,0.38447,0.81642,-0.0545
52,1733,pose_LEFT_HEEL,0.92656,0.45498,0.91481,0.24696
52,1733,pose_RIGHT_HEEL,0.94443,0.37338,0.81467,-0.04047
52,1733,pose_LEFT_FOOT_INDEX,0.94161,0.50408,0.89752,0.19936
52,1733,pose_RIGHT_FOOT_INDEX,0.96793,0.38513,0.8937,-0.09955
54,1800,pose_LEFT_SHOULDER,0.9995,0.4541,0.32029,0.12719
54,1800,pose_RIGHT_SHOULDER,0.99994,0.42564,0.31041,-0.19993
54,1800,pose_LEFT_ELBOW,0.06784,0.45378,0.43719,0.16703
54,1800,pose_RIGHT_ELBOW,0.92887,0.43407,0.43155,-0.25065
54,1800,pose_LEFT_WRIST,0.12823,0.49436,0.48464,0.07981
54,1800,pose_RIGHT_WRIST,0.87989,0.4966,0.40965,-0.24518
54,1800,pose_LEFT_PINKY,0.15139,0.50685,0.47468,0.06976
54,1800,pose_RIGHT_PINKY,0.86868,0.51174,0.41262,-0.27545
54,1800,pose_LEFT_INDEX,0.15628,0.50927,0.48787,0.04324
54,1800,pose_RIGHT_INDEX,0.86478,0.51425,0.39377,-0.27621
54,1800,pose_LEFT_THUMB,0.1552,0.50367,0.48184,0.06441
54,1800,pose_RIGHT_THUMB,0.81894,0.50589,0.39297,-0.24217
54,1800,pose_LEFT_HIP,0.99966,0.45418,0.54752,0.10743
54,1800,pose_RIGHT_HIP,0.99932,0.43424,0.551,-0.10741
54,1800,pose_LEFT_KNEE,0.72218,0.47041,0.70512,0.11045
54,1800,pose_RIGHT_KNEE,0.97058,0.43523,0.72423,-0.10938
54,1800,pose_LEFT_ANKLE,0.92794,0.46328,0.87502,0.20814
54,1800,pose_RIGHT_ANKLE,0.97454,0.36112,0.83375,0.03852
54,1800,pose_LEFT_HEEL,0.92362,0.45468,0.91144,0.21228
54,1800,pose_RIGHT_HEEL,0.94264,0.35005,0.83081,0.05007
54,1800,pose_LEFT_FOOT_INDEX,0.94339,0.50417,0.89906,0.15668
54,1800,pose_RIGHT_FOOT_INDEX,0.97086,0.36875,0.90975,-0.00738
56,1866,pose_LEFT_SHOULDER,0.99951,0.45341,0.31964,0.15196
56,1866,pose_RIGHT_SHOULDER,0.99993,0.42237,0.31043,-0.17564
56,1866,pose_LEFT_ELBOW,0.07583,0.46075,0.43009,0.1868
56,1866,pose_RIGHT_ELBOW,0.94012,0.4364,0.42367,-0.21503
56,1866,pose_LEFT_WRIST,0.16165,0.49163,0.4754,0.11473
56,1866,pose_RIGHT_WRIST,0.8965,0.48824,0.39818,-0.16972
56,1866,pose_LEFT_PINKY,0.1847,0.49912,0.47457,0.10769
56,1866,pose_RIGHT_PINKY,0.88341,0.50066,0.39817,-0.19254
56,1866,pose_LEFT_INDEX,0.19275,0.50316,0.48354,0.08491
56,1866,pose_RIGHT_INDEX,0.87959,0.49997,0.38509,-0.18863
56,1866,pose_LEFT_THUMB,0.19156,0.49779,0.47907,0.1015
56,1866,pose_RIGHT_THUMB,0.83468,0.49577,0.38591,-0.16578
56,1866,pose_LEFT_HIP,0.99954,0.4493,0.54908,0.10342
56,1866,pose_RIGHT_HIP,0.99906,0.42587,0.55093,-0.10329
56,1866,pose_LEFT_KNEE,0.72971,0.4667,0.70643,0.10027
56,1866,pose_RIGHT_KNEE,0.9733,0.41422,0.71355,-0.10407
56,1866,pose_LEFT_ANKLE,0.93029,0.46262,0.87383,0.16956
56,1866,pose_RIGHT_ANKLE,0.97707,0.34772,0.85133,-0.01141
56,1866,pose_LEFT_HEEL,0.92253,0.4543,0.90764,0.17042
56,1866,pose_RIGHT_HEEL,0.93823,0.33529,0.85445,-0.00573
56,1866,pose_LEFT_FOOT_INDEX,0.94522,0.50453,0.89871,0.11073
56,1866,pose_RIGHT_FOOT_INDEX,0.97321,0.36634,0.91785,-0.06624
58,1933,pose_LEFT_SHOULDER,0.99956,0.45361,0.32001,0.1124
58,1933,pose_RIGHT_SHOULDER,0.9999,0.41111,0.3117,-0.19229
58,1933,pose_LEFT_ELBOW,0.11897,0.45967,0.43106,0.12919
58,1933,pose_RIGHT_ELBOW,0.94825,0.43005,0.43667,-0.20877
58,1933,pose_LEFT_WRIST,0.26461,0.49017,0.45843,0.01325
58,1933,pose_RIGHT_WRIST,0.9103,0.4704,0.40047,-0.15105
58,1933,pose_LEFT_PINKY,0.28176,0.50213,0.46236,-0.00816
58,1933,pose_RIGHT_PINKY,0.89603,0.49299,0.43592,-0.17431
58,1933,pose_LEFT_INDEX,0.29301,0.50481,0.45229,-0.03428
58,1933,pose_RIGHT_INDEX,0.89236,0.49331,0.41548,-0.17981
58,1933,pose_LEFT_THUMB,0.28889,0.49972,0.45247,-0.00338
58,1933,pose_RIGHT_THUMB,0.84871,0.47604,0.39209,-0.15042
58,1933,pose_LEFT_HIP,0.99947,0.44394,0.55721,0.09303
58,1933,pose_RIGHT_HIP,0.99883,0.41361,0.55746,-0.0929
58,1933,pose_LEFT_KNEE,0.76171,0.46527,0.70762,0.09905
58,1933,pose_RIGHT_KNEE,0.97615,0.38993,0.71727,-0.06822
58,1933,pose_LEFT_ANKLE,0.93734,0.46283,0.87247,0.17906
58,1933,pose_RIGHT_ANKLE,0.97932,0.34322,0.85664,0.03965
58,1933,pose_LEFT_HEEL,0.92638,0.45416,0.90425,0.18054
58,1933,pose_RIGHT_HEEL,0.93145,0.33046,0.87138,0.04502
58,1933,pose_LEFT_FOOT_INDEX,0.95008,0.50456,0.89884,0.11623
58,1933,pose_RIGHT_FOOT_INDEX,0.97497,0.36664,0.91476,-0.04626
60,2000,pose_LEFT_SHOULDER,0.99958,0.45311,0.32238,0.12662
60,2000,pose_RIGHT_SHOULDER,0.9999,0.39965,0.31188,-0.17331
60,2000,pose_LEFT_ELBOW,0.13429,0.45826,0.43552,0.08217
60,2000,pose_RIGHT_ELBOW,0.95628,0.4002,0.43448,-0.1585
60,2000,pose_LEFT_WRIST,0.31132,0.489,0.43798,-0.1125
60,2000,pose_RIGHT_WRIST,0.9215,0.44995,0.40062,-0.0535
60,2000,pose_LEFT_PINKY,0.3235,0.50015,0.43896,-0.14431
60,2000,pose_RIGHT_PINKY,0.90406,0.46584,0.39842,-0.06183
60,2000,pose_LEFT_INDEX,0.33752,0.50074,0.42735,-0.15677
60,2000,pose_RIGHT_INDEX,0.90016,0.46017,0.384,-0.06709
60,2000,pose_LEFT_THUMB,0.33115,0.49238,0.42705,-0.12612
60,2000,pose_RIGHT_THUMB,0.85815,0.45733,0.38676,-0.04993
60,2000,pose_LEFT_HIP,0.99944,0.43756,0.56286,0.0871
60,2000,pose_RIGHT_HIP,0.99883,0.40157,0.56267,-0.08697
60,2000,pose_LEFT_KNEE,0.79834,0.46366,0.70806,0.08328
60,2000,pose_RIGHT_KNEE,0.97971,0.38019,0.7184,-0.05432
60,2000,pose_LEFT_ANKLE,0.94571,0.46237,0.86909,0.15019
60,2000,pose_RIGHT_ANKLE,0.98214,0.34244,0.87188,0.04564
60,2000,pose_LEFT_HEEL,0.93231,0.45275,0.89939,0.15138
60,2000,pose_RIGHT_HEEL,0.93014,0.33374,0.89445,0.0498
60,2000,pose_LEFT_FOOT_INDEX,0.95632,0.50473,0.89884,0.07594
60,2000,pose_RIGHT_FOOT_INDEX,0.97798,0.36713,0.91662,-0.04637
62,2066,pose_LEFT_SHOULDER,0.99952,0.44546,0.32344,0.12613
62,2066,pose_RIGHT_SHOULDER,0.99988,0.38868,0.31356,-0.17227
62,2066,pose_LEFT_ELBOW,0.14041,0.45482,0.43526,0.09455
62,2066,pose_RIGHT_ELBOW,0.96233,0.39859,0.44552,-0.15734
62,2066,pose_LEFT_WRIST,0.32106,0.48277,0.42467,-0.07757
62,2066,pose_RIGHT_WRIST,0.92891,0.44129,0.3985,-0.02961
62,2066,pose_LEFT_PINKY,0.32949,0.49106,0.42556,-0.1041
62,2066,pose_RIGHT_PINKY,0.90761,0.4571,0.3945,-0.0329
62,2066,pose_LEFT_INDEX,0.34541,0.48833,0.40988,-0.11222
62,2066,pose_RIGHT_INDEX,0.90337,0.45079,0.37784,-0.03862
62,2066,pose_LEFT_THUMB,0.33899,0.4835,0.41071,-0.08875
62,2066,pose_RIGHT_THUMB,0.86052,0.44844,0.38354,-0.02568
62,2066,pose_LEFT_HIP,0.99938,0.43208,0.56854,0.08506
62,2066,pose_RIGHT_HIP,0.99879,0.38997,0.5675,-0.08495
62,2066,pose_LEFT_KNEE,0.83045,0.4618,0.7077,0.0412
62,2066,pose_RIGHT_KNEE,0.98273,0.37442,0.71976,-0.0509
62,2066,pose_LEFT_ANKLE,0.95292,0.46082,0.86823,0.08664
62,2066,pose_RIGHT_ANKLE,0.98456,0.34325,0.87479,0.05379
62,2066,pose_LEFT_HEEL,0.93835,0.45071,0.89908,0.08571
62,2066,pose_RIGHT_HEEL,0.93134,0.3347,0.896,0.05873
62,2066,pose_LEFT_FOOT_INDEX,0.9618,0.50276,0.89894,0.00472
62,2066,pose_RIGHT_FOOT_INDEX,0.98053,0.36668,0.91946,-0.03572
64,2133,pose_LEFT_SHOULDER,0.99951,0.43736,0.32222,0.10902
64,2133,pose_RIGHT_SHOULDER,0.99986,0.37858,0.31334,-0.16801
64,2133,pose_LEFT_ELBOW,0.16465,0.4504,0.42692,0.09267
64,2133,pose_RIGHT_ELBOW,0.96769,0.37302,0.43444,-0.17537
